turbineX,turbineY
0.0,0.0
-0.2225831046200666,-5.1027426741931325
4.3078132325161596,-2.7441339601507537
4.530396337136226,2.358608714042378
0.22258310462006725,5.1027426741931325
-4.307813232516159,2.7441339601507555
-4.530396337136228,-2.3586087140423757
-0.4451662092401332,-10.205485348386265
4.717217428084758,-9.060792674272452
8.615626465032319,-5.4882679203015075
10.205485348386265,-0.44516620924013384
9.060792674272452,4.717217428084756
5.48826792030151,8.615626465032317
0.4451662092401345,10.205485348386265
-4.717217428084756,9.060792674272454
-8.615626465032317,5.488267920301511
-10.205485348386265,0.4451662092401351
-9.060792674272456,-4.717217428084751
-5.488267920301511,-8.615626465032317
-0.6677493138601998,-15.308228022579398
4.339004699213046,-14.695603851412605
8.87556022653175,-12.49048297715719
12.450311084799196,-8.931824462514484
14.675877550547472,-4.40526417582222
15.311084963990957,0.5986748390369031
14.287098745624508,5.5377381456891275
11.714883690991382,9.876701597395254
7.873179213289931,13.145371178208139
3.1782936028659274,14.989535820412431
-1.8610094357350828,15.209351669862555
-6.69864322543755,13.780998268476253
-10.810375081504882,10.859259870480317
-13.7506350572389,6.760752166739911
-15.20080036143461,1.929612061854748
-15.003723081749284,-3.110631450948447
-13.1807595994059,-7.813789779621353
-9.929456293909215,-11.67020274223171
-5.602142327578542,-14.261968155868209
