turbineX,turbineY
0.0,0.0
-5.02851024581271,-0.8953271721837729
-1.7388790470967237,-4.802481202156025
3.289631198715985,-3.907154029972252
5.02851024581271,0.8953271721837722
1.7388790470967255,4.802481202156024
-3.289631198715983,3.9071540299722542
-10.05702049162542,-1.7906543443675458
-7.814308059944503,-6.579262397431972
-3.4777580941934474,-9.60496240431205
1.7906543443675451,-10.05702049162542
6.57926239743197,-7.814308059944504
9.604962404312047,-3.47775809419345
10.05702049162542,1.7906543443675444
7.814308059944506,6.57926239743197
3.477758094193451,9.604962404312047
-1.790654344367544,10.05702049162542
-6.579262397431966,7.8143080599445085
-9.604962404312047,3.477758094193451
-15.085530737438129,-2.6859815165513186
-13.396018298956069,-7.438711452360553
-10.254839417141584,-11.385341578805843
-6.002389564251528,-14.09819328341083
-1.0994876654045251,-15.283286989750248
3.9225607822979724,-14.81219940611872
8.519538904436828,-12.735980181879729
12.193292792013402,-9.279619885840145
14.545714207143867,-4.8176687870316375
15.321881787919692,0.16635147868513078
14.437685733482915,5.1323449804772245
11.988942406047139,9.542169267097002
8.241011141307641,12.917951451615275
3.600038446944442,14.893873153681943
-1.4310542734971843,15.255812597293902
-6.307070058310467,13.964548027666684
-10.499616938030549,11.160007996953581
-13.554367404172167,7.146107934404636
-15.140291844391676,2.3578161938736457
