turbineX,turbineY
0.7359201868820906,-1.6914911368489771
1.0391286455214155,3.02131991363948
-3.62394199783808,-1.969936124294751
4.7362416447028926,-1.1777353673370583
-3.057893272212959,4.612350357816247
-0.951653046675127,-6.043532505186461
5.200829025356569,4.145690254529206
-7.12745875105553,0.49004445154514675
5.24257954872835,-5.510137299808592
-0.1518870161405088,8.039193074980414
-5.591313659772746,-6.339901268594193
8.796558254006902,0.9397558174041993
-7.42426437388808,5.472505659576484
1.8475408726395903,-9.40532051481527
5.172429219609814,8.480853660192698
-9.866296219720208,-2.8531637382404886
9.494595858832684,-4.705574934576157
-3.936577318625479,10.178339087344064
-4.08458746967268,-10.450684874211063
10.339795917409937,5.078851356240136
-11.334875177251082,3.3214691032139876
6.261719262489462,-10.34929300678238
2.428223868588325,12.133678926091736
-10.206192732866743,-7.467362781601096
12.834517621111933,-1.417207119947132
-8.678329328029514,9.910870811221525
-0.301306782936968,-13.425848798493696
9.464887210457189,9.877527697039415
-13.897276284010566,-0.9059783514702575
11.048271870758395,-8.871088723052118
-2.1905270547917848,14.239647441551265
-8.133664187815164,-12.174354869655463
14.882969098553227,3.64485461286944
-13.43630214166216,7.365698819216727
4.932052972884319,-14.507328762046747
6.1628174071850435,14.028806647150816
-14.020592487559487,-6.1814820743278345
14.513879697905043,-4.912741643134281
