turbineX,turbineY
-5.467220541466001,-8.235750894458608
-11.846144630291292,-8.196833519734204
2.682198781514394,1.587382404136974
10.8458077890705,5.832843545343909
-7.218903807440547,6.200059267356541
5.37958930949172,11.044976560209705
8.338969113964406,-10.233050265526357
-10.02263602772649,9.398433257954775
-3.580428202129683,-12.974508481380624
-12.637319040073038,5.910201482364349
1.9870069971169202,-4.937469776583109
-4.109305426253347,6.383185069492165
4.844818596052451,-12.618485793168897
-4.04000979512893,13.261842235373177
11.135441757259613,1.0638415086607729
0.9617069950429566,-12.020084421313031
14.777895031609392,-1.5278994859819608
-10.450489539632578,-3.938802479389222
-1.6587991385651015,-5.80365331398347
7.434287985754357,3.6481770286122925
-6.049030090581279,-1.5836723883225297
7.213281656831253,-5.724729705950066
4.745312108990725,6.583610245901886
-12.205643728788335,1.1241012914146398
-5.399279474595828,9.501654205979278
-1.8143261222790572,-9.040046512213578
11.902822688616919,-5.275044563348707
-6.744966924596499,-4.664982183600973
-3.3395965024236687,2.1306586799093754
1.7903600066990533,9.600085098552107
-9.230868194800054,-10.457324413315948
-0.5314755951875549,-0.7171213840814795
-9.131532979114793,2.8898750634589514
-14.211103361280333,-3.4327083917561914
2.1693409564061867,-8.933435869545926
6.838657703403705,-1.214228415406606
11.83573116756759,-9.702489979067202
9.498177612516587,11.817079402028437
