turbineX,turbineY
0.0,0.0
-3.789668519940573,3.424315777854814
-4.860378714172426,-1.5697913212633035
-1.070710194231854,-4.994107099118117
3.7896685199405726,-3.4243157778548143
4.860378714172427,1.5697913212633012
1.0707101942318564,4.994107099118116
-4.812873666368689,-9.010346897958522
0.3371025886988255,-10.209626143726737
5.396752477358048,-8.673244309259697
9.010346897958522,-4.81287366636869
10.209626143726737,0.3371025886988237
8.6732443092597,5.396752477358047
4.81287366636869,9.010346897958522
-0.3371025886988237,10.209626143726737
-5.396752477358046,8.673244309259701
-9.010346897958522,4.812873666368691
-10.209626143726737,-0.3371025886988184
-8.673244309259701,-5.396752477358046
-14.822633388656886,-3.8829465310405684
-12.758711548820147,-8.485458971172347
-9.312185340861323,-12.168440266315702
-4.856539357776937,-14.532782245798959
0.12538802169501606,-15.322271769599352
5.0937276634206965,-14.451355397620965
9.510082875486546,-12.01441043242753
12.895873043853554,-8.275517674094903
14.884195267831728,-3.6398441678870577
15.259583982454936,1.3902629319127455
13.981359995737698,6.269713470887758
11.188038710329517,10.469743270664
7.182319830349888,13.535213932258648
2.398285151577081,15.133934143809759
-2.645640936597441,15.092657763695753
-7.402870777942832,13.415857728171014
-11.357884703122801,10.285241339317952
-14.082095584980046,6.040059459387079
-15.280292903978227,1.1403434158526755
