turbineX,turbineY
5.799817536452685,14.182730727236622
0.5992661448304606,15.311061832058089
-4.673565588084681,14.592652912726889
-9.382696336594716,12.114154687500816
-12.960135433061382,8.174510621080188
-14.97439092507281,3.248899930829352
-15.182513873047402,-2.0685760397358024
-13.559401577891844,-7.136551210977897
-10.300825336988131,-11.343752981897538
-5.799817536452687,-14.182730727236622
-0.5992661448304606,-15.311061832058087
4.6735655880846805,-14.59265291272689
9.382696336594712,-12.114154687500822
12.960135433061382,-8.174510621080186
14.97439092507281,-3.248899930829358
15.182513873047402,2.0685760397358077
13.559401577891844,7.136551210977897
10.300825336988137,11.34375298189753
-1.8836633260092273,-0.8890518557166299
3.445916143420114,-1.0683932404468988
-2.348605575635406,4.0220710448251555
-1.1655639071134605,-5.386247847413975
5.100035678094985,3.6106845103534226
-6.853904548967433,0.8652169904724003
4.85876117064576,-5.726626349727583
0.3067634657796732,8.061321671701405
-6.03781793146759,-6.107451760009159
9.068162948428668,0.44926002598347603
-7.348746204149936,6.091514139604683
1.364660297388145,-9.895732363729072
5.919946422495752,8.568503518842302
-10.551437236962757,-2.410268011628495
9.750649385349089,-5.5447504608634945
-3.5611926101856346,11.036961980464751
-5.131574970566293,-11.203479986064329
11.351705671360929,4.794768381004294
-11.609213979767128,4.132454022571323
5.768840503903135,-10.889054353671536
