turbineX,turbineY
0.0,0.0
-0.15831008419637047,5.105140933875942
-0.31662016839274093,10.210281867751885
-8.684053393076386,-5.37934204305456
9.000673561469126,-4.830939824697326
-0.4749302525891114,15.315422801627825
-3.3648104673293404,14.948772018343071
-6.1330776648521255,14.041833665669804
-8.679679455989163,12.627386858678465
-10.912575016902506,10.75655339027893
-12.751061684268114,8.496950056428219
-14.128691759797103,5.930244808950752
-14.9956741031797,3.1492050629756667
-15.3206737136256,0.2543448408508807
-15.09194425843506,-2.6497080665112756
-14.317752616067448,-5.457993620602684
-13.026080089614581,-8.06901306458184
-11.263611089602406,-10.388397352798533
-9.094045837759557,-12.332317893979784
-6.595798075034753,-13.830516334931742
-3.859160984693934,-14.828843880480434
-0.9830437614204012,-15.291218372012688
1.9286032246864044,-15.200928390699532
4.770545465326347,-14.561237251713884
7.440067763314428,-13.395265059517687
9.840686627428838,-11.745153087047827
11.885637437169056,-9.670540680314174
13.501010342203688,-7.2464097370459895
14.628421556931745,-4.560374665544542
15.227123502611677,-1.7095157716900191
15.275477531023911,1.2031294762532796
14.77173600159644,4.072290490201497
13.734105445688517,6.794268315584464
12.200088535110698,9.270683581748775
10.225128637853352,11.412032188738216
7.880605950311183,13.140920218666798
5.251257631006226,14.394861153559098
2.432115178898398,15.128534300916856
